NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
7918,충청남도 천안시동남구 신부동,451-8,451,8,스카이타워,월세,23.5,202402,2,"1,500",35,6,2014,먹거리11길 5,202402~202502,갱신,-,"1,500",35
7919,충청남도 천안시동남구 신부동,451-2,451,2,천안 랜드마크타워,월세,38.04,202402,2,500,50,8,2006,만남로 14,202402~202502,신규,-,,
7920,충청남도 천안시동남구 신부동,451-2,451,2,천안 랜드마크타워,월세,38.04,202402,22,150,40,16,2006,만남로 14,202402~202502,신규,-,,
7921,충청남도 천안시동남구 신부동,966,966,0,-966,월세,34.32,202402,23,"3,000",32,11,2007,만남로 9,202402~202502,신규,-,,
7922,충청남도 천안시동남구 신부동,966,966,0,-966,전세,34.32,202402,1,"7,000",0,7,2007,만남로 9,202402~202602,신규,-,,
7923,경상남도 창원시마산합포구 산호동,06월 04일,6,4,SQUARE_B,전세,23.42,202402,5,"10,000",0,16,2023,용마로 106,202403~202603,신규,-,,
7924,경상남도 창원시마산합포구 산호동,06월 04일,6,4,SQUARE_B,월세,21.52,202402,3,"1,000",55,18,2023,용마로 106,202403~202503,신규,-,,
7925,서울특별시 성북구 동선동4가,140,140,0,-140,전세,18.68,202402,1,"14,000",0,3,2017, ,202402~202601,신규,-,,
7926,서울특별시 성북구 동선동4가,295-4,295,4,벨라미아 오피스텔,월세,21.77,202402,13,"1,000",70,7,2011,동소문로27길 31,202402~202502,신규,-,,
7927,서울특별시 성북구 동선동4가,169,169,0,디와이주택,월세,29.93,202402,14,"3,000",90,5,2017, ,202402~202602,신규,-,,
7928,부산광역시 중구 대청동4가,82-21,82,21,대청포세이돈아크로,월세,21.61,202402,27,"1,000",45,10,2020,중구로 72-6,202402~202502,신규,-,,
7929,부산광역시 중구 대청동4가,82-21,82,21,대청포세이돈아크로,월세,23.34,202402,21,"2,000",43,8,2020,중구로 72-6,202402~202502,신규,-,,
7930,부산광역시 중구 대청동4가,82-21,82,21,대청포세이돈아크로,월세,24.26,202402,5,"3,000",38,7,2020,중구로 72-6,202402~202502,신규,-,,
7931,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,19,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7932,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,18,2019,화운로 224,202402~202712,신규,-,,
7933,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,11,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7934,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,4,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7935,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,6,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7936,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,17,2019,화운로 224,202402~202712,신규,-,,
7937,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,19,"14,195",0,7,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7938,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,20,"14,195",0,15,2019,화운로 224,202402~202712,신규,-,,
7939,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,22,"14,195",0,19,2019,화운로 224,202402~202712,신규,-,,
7940,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,20,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7941,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,11,2019,화운로 224,202402~202712,신규,-,,
7942,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,20,"14,195",0,14,2019,화운로 224,202402~202712,갱신,-,"10,000",80
7943,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,5,2019,화운로 224,202402~202712,신규,-,,
7944,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,15,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7945,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,9,2019,화운로 224,202402~202712,신규,-,,
7946,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,8,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7947,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,21,"14,195",0,8,2019,화운로 224,202402~202712,신규,-,,
7948,광주광역시 서구 화정동,1708,1708,0,화정동도나우프리아파트,전세,50.67,202402,23,"14,195",0,4,2019,화운로 224,202402~202712,갱신,-,"13,545",0
7949,대전광역시 유성구 노은동,534-20,534,20,(534-20),월세,32.47,202402,7,"3,000",55,7,2020,노은동로75번길 42,202402~202502,신규,-,,
7950,충청남도 천안시동남구 안서동,279-2,279,2,(279-2),월세,33.84,202402,7,"1,000",45,4,2018,각원사길 119,202402~202502,신규,-,,
7951,경상남도 김해시 삼방동,173-1,173,1,(173-1),월세,28.85,202402,15,300,36,3,2008,인제로200번길 30,202402~202502,신규,-,,
7952,경상남도 김해시 삼방동,173-1,173,1,(173-1),월세,28.85,202402,14,500,35,8,2008,인제로200번길 30,202412~202502,신규,-,,
7953,경상남도 김해시 삼방동,173-1,173,1,(173-1),월세,28.85,202402,1,500,36,4,2008,인제로200번길 30,202402~202501,신규,-,,
7954,경상남도 양산시 평산동,Feb-76,76,2,대우월드피아,전세,49.91,202402,5,"5,000",0,2,2014,평산중앙로 46,-,-,-,,
7955,서울특별시 마포구 서교동,393-1,393,1,엠제이 더퍼스트 마포한강,전세,16.12,202402,17,"24,500",0,13,2019,양화로7길 3,202403~202603,신규,-,,
7956,서울특별시 마포구 서교동,393-1,393,1,엠제이 더퍼스트 마포한강,월세,16.12,202402,1,"1,000",100,15,2019,양화로7길 3,202402~202502,신규,-,,
7957,서울특별시 마포구 서교동,394-45,394,45,명지한강빌드웰,전세,24.73,202402,2,"17,400",0,6,2005,양화로 58,202403~202603,신규,-,,
7958,서울특별시 마포구 서교동,354-9,354,9,노벨리아 서교,월세,18,202402,22,"11,000",20,4,2018,홍익로5길 30,202405~202605,갱신,-,"11,000",17
7959,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.18,202402,20,"5,000",45,7,2022,대청로53번길 16,202402~202501,신규,-,,
7960,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.1,202402,1,"10,000",20,7,2022,대청로53번길 16,202402~202602,갱신,-,"10,000",20
7961,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.18,202402,28,"2,000",55,7,2022,대청로53번길 16,202402~202502,신규,-,,
7962,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.1,202402,13,"2,000",55,10,2022,대청로53번길 16,202402~202502,신규,-,,
7963,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.18,202402,18,"4,000",40,8,2022,대청로53번길 16,202402~202502,신규,-,,
7964,부산광역시 중구 보수동1가,104-9,104,9,세연빌리브,월세,26.1,202402,2,"10,000",20,2,2022,대청로53번길 16,202402~202602,갱신,-,"10,000",20
7965,부산광역시 영도구 청학동,49-25,49,25,대경위너스,월세,67.53,202402,1,"9,000",30,3,2019,태종로 404,202402~202602,신규,-,,
7966,부산광역시 영도구 청학동,49-25,49,25,대경위너스,전세,79.92,202402,16,"17,000",0,4,2019,태종로 404,202403~202603,신규,-,,
7967,부산광역시 영도구 청학동,49-25,49,25,대경위너스,월세,79.92,202402,20,"12,000",25,5,2019,태종로 404,202403~202603,신규,-,,
7968,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,33.23,202402,19,"14,000",0,9,2021,경상감영길 222,202403~202603,신규,-,,
7969,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,월세,28.69,202402,16,"5,000",50,13,2021,경상감영길 222,202402~202502,신규,-,,
7970,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,33.23,202402,8,"14,400",0,15,2021,경상감영길 222,202402~202802,신규,-,,
7971,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,월세,24.45,202402,13,500,60,10,2021,경상감영길 222,202402~202502,신규,-,,
7972,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,29.94,202402,7,"12,000",0,16,2021,경상감영길 222,202402~202602,신규,-,,
7973,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,28.69,202402,2,"12,200",0,14,2021,경상감영길 222,202402~202602,신규,-,,
7974,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,24.45,202402,2,"10,000",0,8,2021,경상감영길 222,202402~202602,신규,-,,
7975,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,28.69,202402,2,"12,200",0,9,2021,경상감영길 222,-,-,-,,
7976,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,28.69,202402,22,"12,200",0,10,2021,경상감영길 222,202403~202603,신규,-,,
7977,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,22.84,202402,6,"11,000",0,12,2021,경상감영길 222,-,-,-,,
7978,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,28.69,202402,22,"11,500",0,10,2021,경상감영길 222,202403~202603,신규,-,,
7979,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,전세,22.84,202402,15,"10,000",0,22,2021,경상감영길 222,202403~202603,신규,-,,
7980,대구광역시 중구 동문동,04월 13일,13,4,대구 동문동 현대썬앤빌 중앙로역 오피스텔,월세,29.94,202402,3,"1,000",65,9,2021,경상감영길 222,202402~202502,신규,-,,
7981,광주광역시 서구 치평동,1220-3,1220,3,상무지구 영무예다음 주상복합,월세,22.85,202402,5,500,41,5,2020,시청로 64,202402~202502,신규,-,,
7982,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,3,"2,800",32,24,2014,시청로 97,202402~202502,신규,-,,
7983,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,17,500,47,28,2014,시청로 97,202402~202502,신규,-,,
7984,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,3,500,45,23,2014,시청로 97,202402~202502,신규,-,,
7985,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,15,300,50,24,2014,시청로 97,202402~202502,신규,-,,
7986,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,16,500,45,19,2014,시청로 97,202402~202502,신규,-,,
7987,광주광역시 서구 치평동,1208,1208,0,골든빌오피스텔,월세,32.2,202402,17,500,40,7,2004,시청로96번길 12,202403~202503,신규,-,,
7988,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,전세,29.94,202402,5,"7,500",0,5,2014,시청로 97,202402~202602,신규,-,,
7989,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,월세,29.94,202402,20,500,45,12,2014,시청로 97,202402~202502,신규,-,,
7990,광주광역시 서구 치평동,1203-1,1203,1,중흥에스-클래스스카이31,전세,60.38,202402,3,"15,000",0,27,2014,시청로 97,202402~202602,신규,-,,
7991,광주광역시 서구 치평동,1238-1,1238,1,광주대우디오빌,월세,28.23,202402,5,500,40,22,2006,시청로 41,202402~202602,신규,-,,
7992,광주광역시 서구 치평동,1210-3,1210,3,샌트럴시티오피스텔,월세,31.61,202402,1,500,55,17,2016,시청로 77,202402~202502,신규,-,,
7993,광주광역시 서구 치평동,1208,1208,0,골든빌오피스텔,월세,32.2,202402,24,500,40,4,2004,시청로96번길 12,202402~202502,신규,-,,
7994,대전광역시 유성구 지족동,863-2,863,2,계룡리슈빌스카이,전세,73.97,202402,13,"15,000",0,3,2005,노은서로266번길 61,202402~202602,신규,-,,
7995,대전광역시 유성구 지족동,863-2,863,2,계룡리슈빌스카이,전세,100.95,202402,16,"26,000",0,2,2005,노은서로266번길 61,202404~202604,신규,-,,
7996,대전광역시 유성구 지족동,898-3,898,3,야베스빌딩,전세,44.26,202402,22,"8,000",0,8,2009,노은로 173,202403~202603,신규,-,,
7997,경상북도 포항시북구 두호동,839,839,0,필 오피스텔,월세,30.6,202402,16,"1,000",35,2,2003,삼호로253번길 17-5,202402~202502,신규,-,,
7998,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,28.63,202402,27,300,38,25,2016,혁신1로 58,202403~202503,신규,-,,
7999,경상북도 김천시 율곡동,811,811,0,영무 메트로,월세,27.28,202402,6,300,35,7,2015, ,202402~202502,신규,-,,
8000,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,32.23,202402,23,300,50,21,2016,혁신1로 58,202402~202408,신규,-,,
8001,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,37.91,202402,2,500,47,7,2016,혁신1로 58,202402~202502,신규,-,,
8002,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,28.63,202402,19,300,40,20,2016,혁신1로 58,202402~202502,신규,-,,
8003,경상북도 김천시 율곡동,798,798,0,김천 파크드림 시티써밋,월세,25.68,202402,2,300,40,10,2017, ,202402~202502,신규,-,,
8004,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,32.52,202402,17,300,45,8,2016,혁신1로 81,202402~202502,신규,-,,
8005,경상북도 김천시 율곡동,811,811,0,영무 메트로,월세,27.28,202402,17,300,34,12,2015, ,202402~202502,신규,-,,
8006,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,24,300,40,9,2016,혁신1로 81,202402~202502,신규,-,,
8007,경상북도 김천시 율곡동,798,798,0,김천 파크드림 시티써밋,월세,34.03,202402,2,500,54,5,2017, ,202402~202502,신규,-,,
8008,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,14,300,40,21,2016,혁신1로 81,202402~202502,신규,-,,
8009,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,21,100,43,16,2016,혁신1로 81,202402~202408,신규,-,,
8010,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,28.63,202402,17,300,40,14,2016,혁신1로 58,202402~202502,신규,-,,
8011,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,28.63,202402,8,300,40,19,2016,혁신1로 58,202402~202502,신규,-,,
8012,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,5,300,40,21,2016,혁신1로 81,202402~202502,신규,-,,
8013,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,3,300,40,26,2016,혁신1로 81,202402~202502,신규,-,,
8014,경상북도 김천시 율곡동,798,798,0,김천 파크드림 시티써밋,월세,28.95,202402,1,300,43,10,2017, ,202402~202502,신규,-,,
8015,경상북도 김천시 율곡동,798,798,0,김천 파크드림 시티써밋,월세,34.03,202402,3,500,54,23,2017, ,202402~202502,신규,-,,
8016,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,전세,37.91,202402,7,"10,500",0,16,2016,혁신1로 58,202402~202602,신규,-,,
8017,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,2,300,40,11,2016,혁신1로 81,202402~202502,신규,-,,
8018,경상북도 김천시 율곡동,811,811,0,영무 메트로,월세,27.28,202402,5,300,33,9,2015, ,202402~202502,신규,-,,
8019,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,5,300,40,22,2016,혁신1로 81,202402~202502,신규,-,,
8020,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,5,300,40,17,2016,혁신1로 81,202402~202502,신규,-,,
8021,경상북도 김천시 율곡동,798,798,0,김천 파크드림 시티써밋,월세,25.68,202402,5,"2,000",27,6,2017, ,-,-,-,,
8022,경상북도 김천시 율곡동,812,812,0,김천 코아루 파크드림 시티,월세,28.63,202402,15,300,38,25,2016,혁신1로 58,202402~202502,신규,-,,
8023,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,19,300,38,24,2016,혁신1로 81,202402~202502,갱신,-,300,38
8024,경상북도 김천시 율곡동,811,811,0,영무 메트로,월세,27.28,202402,21,100,45,5,2015, ,202402~202408,신규,-,,
8025,경상북도 김천시 율곡동,811,811,0,영무 메트로,전세,27.28,202402,1,"4,600",0,14,2015, ,-,-,-,,
8026,경상북도 김천시 율곡동,797,797,0,한신休시티,월세,25.97,202402,2,300,40,15,2016,혁신1로 81,202402~202502,신규,-,,
8027,서울특별시 종로구 신문로2가,171,171,0,디팰리스,전세,51.34,202402,20,"70,000",0,8,2020, ,202404~202604,신규,-,,
8028,서울특별시 중구 회현동1가,Mar-88,88,3,어반하임,전세,21.56,202402,1,"22,000",0,3,2023,퇴계로10길 20-14,202402~202602,신규,-,,
8029,서울특별시 마포구 동교동,183-9,183,9,더프라임,월세,29.04,202402,1,"5,000",100,3,2022,신촌로8길 5,202402~202501,신규,-,,
8030,서울특별시 영등포구 문래동3가,82-17,82,17,(82-17),전세,32.92,202402,2,"27,760",0,4,2018,문래북로 58-10,202403~202603,신규,-,,
8031,서울특별시 영등포구 문래동3가,82-17,82,17,(82-17),전세,32.92,202402,17,"29,000",0,2,2018,문래북로 58-10,202403~202603,신규,-,,
8032,서울특별시 영등포구 문래동3가,Nov-82,82,11,썬샤인,전세,33.43,202402,5,"32,500",0,5,2019,영등포로20길 22-10,202402~202602,갱신,사용,"32,500",0
